date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:10	139206/139206	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:29:30%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/plan-selecta.png	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/plan-selecta.png	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:10	9315/9315	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/centro-medico-chacras-e1763003515868-reml1cl9zclp15kmasmhe43f0wpritc1m5ewfypzwg.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/centro-medico-chacras-e1763003515868-reml1cl9zclp15kmasmhe43f0wpritc1m5ewfypzwg.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:10	1154677/1154677	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:29:24%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/plan-hoy.png	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/plan-hoy.png	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:10	4509/4509	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/reina-fabiola-e1763003582422-reml33kgp8zwn11531uhj67atq3cuja26t4fli4mbk.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/reina-fabiola-e1763003582422-reml33kgp8zwn11531uhj67atq3cuja26t4fli4mbk.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:10	5277/5277	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:10:02%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/hospital-espanol-e1763003162935-remks4s8ytzh6syl4b76fxtpbw571nqsoj4i1adyww.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/hospital-espanol-e1763003162935-remks4s8ytzh6syl4b76fxtpbw571nqsoj4i1adyww.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:11	5506/5506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/grupo-orono-e1763003613599-reml3wpgl43smxutcwfx6gul8o3qh5hqmtchh2xeyo.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/grupo-orono-e1763003613599-reml3wpgl43smxutcwfx6gul8o3qh5hqmtchh2xeyo.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:11	8739/8739	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/grupo-gamma-e1763003641974-reml4n0xwh3to0sl37th4a7hvgi0goe82fm2wtue4g.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/grupo-gamma-e1763003641974-reml4n0xwh3to0sl37th4a7hvgi0goe82fm2wtue4g.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:11	3893/3893	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/clinica-san-agustin-e1763003660435-reml54vvibs9sm2n6xjdxnp95s1zixd4gw0b133wu8.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/clinica-san-agustin-e1763003660435-reml54vvibs9sm2n6xjdxnp95s1zixd4gw0b133wu8.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:12	4580/4580	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:10:02%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/clinica-modelo-e1763003238490-remku47ze8p9p62tj62tpfsqh6d3anmeacpeibg1s0.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/clinica-modelo-e1763003238490-remku47ze8p9p62tj62tpfsqh6d3anmeacpeibg1s0.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:12	3892/3892	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/clinica-de-cuyo-e1763003685675-reml5sdu96ofuv4idpp25zrs0eu5vcyew4bg1052io.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/clinica-de-cuyo-e1763003685675-reml5sdu96ofuv4idpp25zrs0eu5vcyew4bg1052io.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:12	3313/3313	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2003:15:16%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/centro-medico-del-parque-e1763003712381-reml6hrhdpn6kc3n9inzjbd81td2n6r5zlxjzh3fuo.jpeg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/thumbs/centro-medico-del-parque-e1763003712381-reml6hrhdpn6kc3n9inzjbd81td2n6r5zlxjzh3fuo.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:13	136770/136770	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2011:29:33%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/plan-superior.png	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/plan-superior.png	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:13	32798/32798	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2011:43:09%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-649.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-649.jpg	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:14	143709/143709	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2002:26:15%20GMT	https://encontratuprepaga.com.ar/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://encontratuprepaga.com.ar/prepaga/avalian/)
13:47:14	27861/27861	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Mar%202026%2015:45:29%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-211.css?ver=1774971929	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-211224f.css	(from https://encontratuprepaga.com.ar/prepaga/prevencion-salud/)
13:47:16	45656/45656	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:15%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/211	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/211.json	(from https://encontratuprepaga.com.ar/prepaga/prevencion-salud/)
13:47:17	2474/2474	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:17%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fprevencion-salud%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed7ee3.json	(from https://encontratuprepaga.com.ar/prepaga/prevencion-salud/)
13:47:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:47:17%20GMT	https://encontratuprepaga.com.ar/?p=211	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/index0114.html	(from https://encontratuprepaga.com.ar/prepaga/prevencion-salud/)
13:47:20	2679/2679	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:47:19%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fprevencion-salud%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed2e8c	(from https://encontratuprepaga.com.ar/prepaga/prevencion-salud/)
13:47:21	29391/29391	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Mar%202026%2015:31:43%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-209.css?ver=1774971103	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-2091b47.css	(from https://encontratuprepaga.com.ar/prepaga/medife/)
13:47:21	117864/117864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2012:19:29%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-557-1024x683.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-557-1024x683.jpg	(from https://encontratuprepaga.com.ar/prepaga/prevencion-salud/)
13:47:24	47978/47978	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:23%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/209	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/209.json	(from https://encontratuprepaga.com.ar/prepaga/medife/)
13:47:25	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:47:24%20GMT	https://encontratuprepaga.com.ar/?p=209	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/index4e6a.html	(from https://encontratuprepaga.com.ar/prepaga/medife/)
13:47:25	2443/2443	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:25%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fmedife%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed1950.json	(from https://encontratuprepaga.com.ar/prepaga/medife/)
13:47:26	2648/2648	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:47:26%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fmedife%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embedf83e	(from https://encontratuprepaga.com.ar/prepaga/medife/)
13:47:27	26810/26810	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Apr%202026%2017:28:42%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-207.css?ver=1775064522	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-20782c3.css	(from https://encontratuprepaga.com.ar/prepaga/sancor-salud/)
13:47:29	40637/40637	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:28%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/207	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/207.json	(from https://encontratuprepaga.com.ar/prepaga/sancor-salud/)
13:47:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:47:30%20GMT	https://encontratuprepaga.com.ar/?p=207	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/indexeb91.html	(from https://encontratuprepaga.com.ar/prepaga/sancor-salud/)
13:47:31	2436/2436	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:31%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fsancor-salud%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embede3ea.json	(from https://encontratuprepaga.com.ar/prepaga/sancor-salud/)
13:47:32	1923006/1923006	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Nov%202025%2014:34:27%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/sanatorio-e1763044467388.png	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/sanatorio-e1763044467388.png	(from https://encontratuprepaga.com.ar/prepaga/medife/)
13:47:33	2641/2641	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:47:32%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fsancor-salud%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed0cfb	(from https://encontratuprepaga.com.ar/prepaga/sancor-salud/)
13:47:34	40576/40576	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Mar%202026%2014:50:21%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-205.css?ver=1774968621	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-2050e3d.css	(from https://encontratuprepaga.com.ar/prepaga/galeno/)
13:47:34	56620/56620	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2012:14:05%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-8766.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-8766.jpg	(from https://encontratuprepaga.com.ar/prepaga/sancor-salud/)
13:47:37	57269/57269	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:37%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/205	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/205.json	(from https://encontratuprepaga.com.ar/prepaga/galeno/)
13:47:39	2391/2391	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:38%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fgaleno%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embedfae9.json	(from https://encontratuprepaga.com.ar/prepaga/galeno/)
13:47:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:47:38%20GMT	https://encontratuprepaga.com.ar/?p=205	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/indexc140.html	(from https://encontratuprepaga.com.ar/prepaga/galeno/)
13:47:42	2596/2596	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:47:41%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fgaleno%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed7b32	(from https://encontratuprepaga.com.ar/prepaga/galeno/)
13:47:44	45236/45236	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20Mar%202026%2003:38:59%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-203.css?ver=1774755539	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-203bb59.css	(from https://encontratuprepaga.com.ar/prepaga/swiss-medical/)
13:47:44	56374/56374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2012:47:31%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/imagen-34321.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/imagen-34321.jpg	(from https://encontratuprepaga.com.ar/prepaga/galeno/)
13:47:47	62986/62986	---MCZ	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:46%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/203	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/203.json	(from https://encontratuprepaga.com.ar/prepaga/swiss-medical/)
13:47:48	2434/2434	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:48%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fswiss-medical%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embedd674.json	(from https://encontratuprepaga.com.ar/prepaga/swiss-medical/)
13:47:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:47:48%20GMT	https://encontratuprepaga.com.ar/?p=203	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/indexc39e.html	(from https://encontratuprepaga.com.ar/prepaga/swiss-medical/)
13:47:51	2639/2639	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:47:50%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fswiss-medical%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed2abc	(from https://encontratuprepaga.com.ar/prepaga/swiss-medical/)
13:47:52	55863/55863	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2013:15:21%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-76562.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-76562.jpg	(from https://encontratuprepaga.com.ar/prepaga/swiss-medical/)
13:47:53	26259/26259	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20Mar%202026%2012:10:45%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-201.css?ver=1774786245	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-2017be4.css	(from https://encontratuprepaga.com.ar/prepaga/doctored/)
13:47:54	38664/38664	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:54%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/201	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/prepaga/201.json	(from https://encontratuprepaga.com.ar/prepaga/doctored/)
13:47:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:47:56%20GMT	https://encontratuprepaga.com.ar/?p=201	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/index5721.html	(from https://encontratuprepaga.com.ar/prepaga/doctored/)
13:47:56	2416/2416	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:47:56%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fdoctored%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed5008.json	(from https://encontratuprepaga.com.ar/prepaga/doctored/)
13:47:58	2621/2621	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:47:57%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fprepaga%2Fdoctored%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embedf161	(from https://encontratuprepaga.com.ar/prepaga/doctored/)
13:47:58	27441/27441	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2002:26:19%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/essential-addons-elementor/eael-68.css?ver=1763632984	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/essential-addons-elementor/eael-683814.css	(from https://encontratuprepaga.com.ar/nosotros/)
13:47:59	75007/75007	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202025%2012:26:33%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-8765.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/familia-8765.jpg	(from https://encontratuprepaga.com.ar/prepaga/doctored/)
13:47:59	14750/14750	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2012:00:04%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-68.css?ver=1775131204	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-682901.css	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:01	29592/29592	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:00%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/pages/68	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/pages/68.json	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:02	2635/2635	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:02%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fnosotros%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed2dd3.json	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:48:02%20GMT	https://encontratuprepaga.com.ar/?p=68	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/index7ef4.html	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:04	2809/2809	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:48:04%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fnosotros%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embede1fa	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:05	4836/4836	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2002:26:19%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/essential-addons-elementor/eael-68.js?ver=1763632984	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/essential-addons-elementor/eael-683814.js	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:05	301/301	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2002:26:14%20GMT	https://encontratuprepaga.com.ar/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.32.5	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/plugins/elementor/assets/css/widget-google_maps.min9287.css	(from https://encontratuprepaga.com.ar/contacto/)
13:48:05	109097/109097	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Nov%202025%2005:39:06%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/2025/11/asesores-e1762753146554.jpg	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/2025/11/asesores-e1762753146554.jpg	(from https://encontratuprepaga.com.ar/nosotros/)
13:48:05	16511/16511	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2012:05:44%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-80.css?ver=1775131544	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-807500.css	(from https://encontratuprepaga.com.ar/contacto/)
13:48:07	19198/19198	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:06%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/pages/80	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/pages/80.json	(from https://encontratuprepaga.com.ar/contacto/)
13:48:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:48:08%20GMT	https://encontratuprepaga.com.ar/?p=80	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/indexbde5.html	(from https://encontratuprepaga.com.ar/contacto/)
13:48:08	2408/2408	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:08%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fcontacto%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embedf392.json	(from https://encontratuprepaga.com.ar/contacto/)
13:48:10	2577/2577	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:48:09%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fcontacto%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embede6d1	(from https://encontratuprepaga.com.ar/contacto/)
13:48:10	116345/116345	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2002:26:14%20GMT	https://encontratuprepaga.com.ar/wp-includes/css/dist/block-library/style.min.css?ver=6.8.5	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-includes/css/dist/block-library/style.mina784.css	(from https://encontratuprepaga.com.ar/politica-de-privacidad/)
